topik	text
1	Az AP tudósítója 23 olyan emberrel beszélt , akit vagy megkínoztak , vagy tanúja volt foglyok gyötrésének ,   8 rokonukkal , 5 ügyvéddel és jogi aktivistával .
5	- írta Trump a Twitteren , a 2015-ös klímaegyezményre utalva .
2	Tüntetések és zavargások egész Franciaországban .
6	A demonstrációk igencsak megtépázták Emmanuel Macron francia elnök tekintélyét .
1	Az ítélet szerint Darko Šarić egy bűnszervezet vezetőjeként 2008-ban és 2009-ben Kolumbiából , Argentínából és Uruguayból juttatta a drogot Nyugat-Európába .
8	Az úgynevezett Šarić-klán több tagját is elítélték , a legkisebb büntetés hat hónap letöltendő börtönbüntetés volt , míg a legsúlyosabb 15 év , amelyet Šarićon kívül a szökésben lévő Goran Sokovićra szabtak ki .
7	Dr. Takács István azonban meg akarta őrizni a csokoládégyártást is , ezért indította be családi vállalkozását 1996-ban Szerencsi Bonbon Kft. néven .
7	A Nestlé lemondott a Szerencsi védjegy használatáról az édesipari termékeknél , így a szerencsi csokoládégyártásnak kizárólagos örököse egy magyar vállalkozás , a Szerencsi Bonbon Kft. lesz , írja közleményében a Nestlé .
7	Dr. Takács István azonban meg akarta őrizni a csokoládégyártást is , ezért indította be családi vállalkozását 1996-ban Szerencsi Bonbon Kft. néven .
8	Az ítélet jogerős , írja az MTI az ítélőtábla közleménye szerint .
8	A Zalaegerszegi Törvényszék a vádlottat korábban védekezésre képtelen személy sérelmére elkövetett emberölésben mondta ki bűnösnek , akkor 15 évet kapott .
1	  Kijev az incidenst fegyveres agressziónak minősítette , és Ukrajna tíz megyéjében 30 napra - december 26-ig - hadiállapotot - a rendkívüli állapot egyik formáját - vezette be .
1	   November 25-én a Fekete-tengeren , a Kercsi-szoros közelében , a Krím partjaitól 13-14 tengeri mérföldre az orosz parti őrség tüzet nyitott három kisebb ukrán hadihajóra , amelyeket elfoglalt , 24 főnyi legénységük ellen pedig tiltott határátlépés címén eljárást indított .
2	Kiutasított Oroszország egy svéd diplomatát - közölte a svéd külügyminisztérium alapján az MTI .
6	A helyszínelés még folytatódik , a Google Maps szerint óriási dugó alakult ki .
6	Baleset történt a Flórián téren , ezért a Pacsirtamező utca - Szentendrei út útvonal egyik irányban sem járható - közölte a BKK .
4	A Facebook tanulsága szerint Orbán Viktor szilveszter éjjelén posztolta , hogy Brazíliában tartózkodik és onnan kívánt boldog új évet .
7	Orbán Viktor korábban sem titkolta , hogy örül az elvtársának gondolt Bolsonaro győzelmének , és miután az új brazil elnök meghívta a beiktatására , a miniszterelnök el is fogadta a meghívást .
7	London nyugati részén találhatóak a közös önkormányzattal bíró Hammersmith és Fulham városrészek , utóbbi arról lehet ismert , hogy a magyar Gera Zoltán sokáig itt focizott , a Temze-parti klub éppen az idéntől került vissza a brit labdarúgás első osztályába .
6	Budapest VI . kerületében erkélyre esett egy tűzijáték és meggyújtotta az ott tárolt tárgyakat .
6	Budapest VI . kerületében erkélyre esett egy tűzijáték és meggyújtotta az ott tárolt tárgyakat .
5	2019 első budapesti babája a Honvédkórházban született , írja az MTI .
2	"Elek Péter szerint ez azért okozott nagy meglepetést , mert pont azokat a részvényeket kezdték el a befektetők gyepálni , amelyekre korábban támaszkodott a tőzsdék pozitív világképe . """
6	Defenzív részvények A 2018-as év utolsó hónapjaiban , elsősorban októberben lehetett azt tapasztalni , hogy a korábbi növekedést hajtó amerikai technológiai részvények , a FAANG ( a Facebook , Amazon , Apple , Netflix , Google ) ötös elkezdett hirtelen zuhanni .
7	A demográfia természetesen nem csak idősödést jelenthet , hanem például az ázsiai középosztály szélesedését is , vagy pedig a népesedési folyamattal párhuzamosan a pénzügyi kultúra fejlődését ,   amiből például a piacvezető indonéz Bank Rakyat is évek óta remekül profitál .
7	Ausztrál dollár , maláj ringgit Aki a magyar befektetők által ritkábban felvett devizapozíciók felé is nyit , annak egyesek itthon kevésbé követett devizákat ajánlanak , az Equilor az ausztrál dollár , a Fidelity pedig a maláj ringgit esetében pozitív .
6	2018-ban ez a növekedés már elérte , sőt meghaladta potenciális szintjét , a FED így a szigorítás útjára léphetett .
6	2018-ban ez a növekedés már elérte , sőt meghaladta potenciális szintjét , a FED így a szigorítás útjára léphetett .
3	Virtu Financials A 2019-es év várhatóan turbulens időszak lesz a tőzsdéken véli Török
7	Pallag Róbert szerint a régión belül a fenntartható cash-flow termeléssel rendelkező , magas osztalékot fizető papírok preferálása ajánlott , konkrétan például a román BET index komponensei várhatóan 7-8 százalék közötti osztalékhozamot jelenthetnek egyéves időtávon .
6	Szaúd-Arábia dolláros kötvényei pedig egyelőre elég magas felárral forognak , de ha Szaúd-Arábia papírjai is hamarosan bekerülhetnek a JP Morgan által meghatározott iparági benchmarkként szolgáló indexbe , akkor az indexet lefedő befektetők kénytelenek lesznek megvásárolni a szaúdi kötvényeket .
6	A Lehman-csőd után meginduló gazdasági növekedés 2010-től egészen 2017-ig a potenciális szintje alatt maradt , ami mindvégig indokolta a Fed laza monetáris politikáját .
7	"Állami Nyomda igen , Waberer's talán , 4KOCA , csak óvatosan Hajósi Péter , az egyedi részvények között a magyar Állami Nyomdában lát lehetőséget , mert szerinte a magyar small cap-ek között üdítő látni , hogy az Állami Nyomda következetesen kitart a stabil , áttekinthető és több lábon álló üzleti modellje mellett és folyamatosan 6 százalék feletti osztalékhozamot tud fizetni . """
6	2019-re vonatkozóan azonban mintha minden eddiginél nehezebb dolgunk lett volna , amikor 11 befektetési ház ( Aegon , Amundi , CIB , Citi , Dialóg , Equilor , Fidelity , Generali , KH , Raiffeisen , SPB ) szakembereivel készítettünk interjúkat .
7	Lencsés Gyula is azért javasolja az aranypozíciót , mert ha a 2008-as válság után kezdődő növekedési ciklusnak tényleg közel van a vége , például azért , mert a munkaerőpiac már túlfeszített , akkor érdemes lehet olyan eszközöket keresni , amelyek a ciklus ezen fázisában , vagyis a késői növekedési szakaszban is jól teljesítenek .
5	  Az egyik nő egyetemi tanár a Kannur Egyetem jogtudományi tanszékén .
8	Szomália kiutasította az ENSZ főtitkárának helyi különmegbízottját , a dél-afrikai származású Nicholas Haysomot , akit a kormány a belügyekbe való beavatkozással vádol .
1	 Haysom írása szerint legkevesebb 15 civil halt meg , 300 embert , köztük gyerekeket pedig őrizetbe vettek , amikor Robow letartóztatása után tüntetések robbantak ki a dél-szomáliai Baidoa városában .
2	Szomália kiutasította az ENSZ főtitkárának helyi különmegbízottját , a dél-afrikai származású Nicholas Haysomot , akit a kormány a belügyekbe való beavatkozással vádol .
7	A félidős választáson a Demokrata Párt támogatásával , egy közös #BlackGirlMagic szlogen alatt 17 fekete nő indult a texasi Harris Countyban bírónak , és mindannyian nyertek .
5	A CNN cikkéből kiderült , hogy Harris County lakosságszám alapján egy hatalmas körzet , Houston majdnem 5 milliós lakosságú városa is itt található , a megye egymagában nagyobb 24 amerikai államnál .
7	A félidős választáson a Demokrata Párt támogatásával , egy közös #BlackGirlMagic szlogen alatt 17 fekete nő indult a texasi Harris Countyban bírónak , és mindannyian nyertek .
7	 Az ENSZ globális migrációs csomagját a világszervezet 152 tagállama ratifikálta a múlt hónapban az ENSZ közgyűlésén , köztük az akkor még Michel Temer elnök által kormányzott Brazília is .
2	A globális migrációs csomag elfogadását elutasító országok egyike volt az Egyesült Államok , amelynek kormánya azzal érvelt , hogy a megállapodás olyan szabályokat vezet vagy vezetne be , amelyek befolyásolhatják szuverenitását .
6	Bolsonaro ugyanezekre az okokra hivatkozva akarja kivonni Brazíliát az egyezményből .
3	Az EFE a brazil elnöki hivatal meg nem nevezett forrásaira hivatkozva beszámolt továbbá arról , hogy Pompeóval való találkozóján Bolsonaro aggodalmának adott hangot a venezuelai helyzettel kapcsolatosan .
7	Tavaly 136 601 új személyautót helyeztek forgalomba Magyarországon , 17,5 százalékkal többet , mint 2017-ben közölte a Carinfo . hu az MTI-vel a DataHouse Kft. adatai
7	  Az elektromos autók térnyerését segíti , hogy Norvégiában jelentős adókedvezmény jár a vásárlásuk után .
7	  Az elektromos autók térnyerését segíti , hogy Norvégiában jelentős adókedvezmény jár a vásárlásuk után .
3	Cajt - pártjának 2016-os földcsuszamlásszerű győzelme óta - folyamatos nyomás alatt tartja a kommunista Peking , és a tajvaniak többsége attól tart , hogy a függetlenség kinyilvánítása akár fegyveres konfliktushoz is vezethet Kínával .
2	"A minden elődjénél korlátlanabb hatalmat élvező , a kínai expanziós törekvéseket felkaroló elnök azt is leszögezte , ezt a kérdést Kína a belügyének tekinti , és "" semmilyen külső beavatkozást "" nem fog megengedni ."
2	"A minden elődjénél korlátlanabb hatalmat élvező , a kínai expanziós törekvéseket felkaroló elnök azt is leszögezte , ezt a kérdést Kína a belügyének tekinti , és "" semmilyen külső beavatkozást "" nem fog megengedni ."
2	„ Ugyan , mit tett értem Mattis ?
2	„ Ugyan , mit tett értem Mattis ?
8	A balesettel összefüggésben a Budapesti Rendőr-főkapitányság eljárást indított segítségnyújtás elmulasztása vétség miatt ismeretlen tettes ellen .
8	Frissítés : Szerda délután háromnegyed négy előtt néhány perccel közlemény jelent meg a Police . hu-n , amiben a rendőrség azt írja , hogy elfogták a gázolás feltételezett elkövetőjét .
6	  A Mfor . hu szerint érdekesség , hogy a politikusnak nincs a nevén ingatlan , nincsenek pénzügyi befektetései , nem tartozik sem pénzintézetnek , sem magánszemélynek .
6	Így kiderült , hogy a magyar társadalom alsó fele 2016-ban pontosan ugyanott volt Európán belül , ahol 2010-ben ,  a 2017-es nagy magyar béremelkedés arra volt elég , hogy Magyarország egy kissé visszacsússzon a jövedelmi listán .
2	Fogva tartásuk körülményei elleni tiltakozásként éhségsztrájkot kezdett Narges Mohammadi iráni emberi jogi aktivista , valamint az Iránban bebörtönzött brit-iráni állampolgár , Nazanin Zaghari-Ratcliffe .
5	A szél a Dunántúlon erős , időnként viharos lesz , délutántól mérséklődik jelentősen a légmozgás .
2	Szombaton tömegtüntetés lesz Budapesten , már kora délután Hősök teréről a Kossuth térre megy majd a menet , emiatt viszont a BKV-járatok nem fognak tudni rendesen közlekedni .
6	A kavicsbánya építését határozattal tiltotta meg korábban az önkormányzat , és a róla rendezett népszavazáson is a lakók 95 százaléka elutasította , de nem ezek miatt nem épül , hanem mert a Bet-Bau Kft. nevű beruházó cég visszalépett .
3	Irán hadihajókat küld márciustól az Atlanti-óceánra , ezt Turádzs Hasszáni , az iráni haditengerészet egyik magas rangú parancsnoka jelentette be pénteken .
6	""" Az Atlanti-óceán messze van , és az iráni flottilla művelete eltarthat akár öt hónapig is "" - mondta Hasszáni ."
2	Washington és Teherán viszonya elmérgesedett azóta , hogy Donald Trump amerikai elnök 2018 májusában felmondta a 2015-ös atomalkut , és visszaállította a felfüggesztett szankciókat Iránnal szemben .
2	Irán hadihajókat küld márciustól az Atlanti-óceánra , ezt Turádzs Hasszáni , az iráni haditengerészet egyik magas rangú parancsnoka jelentette be pénteken .
2	Szombathelyen a hóesés sem tartotta vissza az embereket a tüntetéstől : ott szintén öt körül kezdődött a demonstráció , egyebek mellett az LMP-s Vágó Gábor és a DK-s Glázer Tímea felszólalásaival .
2	A pécsi tüntetés hat körül kezdődött , és a Szabad Pécs beszámolója szerint a vártnál jóval többen mentek el rá , mint ahányan jelezték a részvételi szándékukat .
2	Budapesten szombatra hirdettek tömegtüntetést , a jelek szerint azonban több helyen nem akarták megvárni a hétvégét az emberek , pénteken ugyanis Pécsett , Szombathelyen , Gödöllőn és baján is tüntetések voltak .
3	A Magyar Közút figyelmeztetése szerint amíg a havazás el nem áll , téliesebb útviszonyokra és lassabb haladásra kell a közlekedőknek felkészülni .
6	Ráadásul a forgalmat nehezítheti , hogy ünnepeket követően az elmúlt évek tapasztalatai alapján várhatóan szombaton és vasárnap a főbb tranzitútvonalakon , elsősorban az M1-M0-M5-ös , és az M1-M0-M3-as szakaszon , a Nyugat-Európába visszatérő munkavállalók miatt Németországban például január 4-ig tart az oktatási szünet - a szokásosnál is nagyobb forgalomra és így telítettebb sávokra számíthatnak az arra
7	Máltának haladéktalanul engedélyeznie kell , hogy a nők és gyermekek elhagyhassák a fedélzetet , és Olaszországba kell küldenie őket .
8	Tekla , a kétéves magyar vizslalány a szilveszteri petárdázástól megrémülve világgá futott egy badacsonytomaji családi háztól , majdnem három nappal később a kővágóörsi tűzoltók kalandos mentőakcióban hozták le egy szikláról - számolt be a Veszprémkukac . hu .
2	Az MSZP szerint semmi sem tart örökké , a rezsimet védelmező elit tagjai pedig bűnhődni fognak .
2	  A felvétel akkor készült , amikor ellenzéki politikusok bementek az MTVA székházába , hogy beolvashassák az ellenzék és a tüntetők öt pontját .
6	Egész Lengyelországot megrendítette a hír , hogy egy koszalini szabadulószobában tinédzser lányok égtek halálra .
8	  A Magyar Idők információi szerint januárban várható az újabb vádemelés az ügyfelektől ellopott pénz külföldre juttatott részével kapcsolatban .
8	Három évvel a nyomozás kezdete után vádat emelhetnek pénzmosás miatt is Tarsoly Csaba ellen  írja a Magyar Idők Ibolya Tibor fővárosi főügyész közlése
8	Három évvel a nyomozás kezdete után vádat emelhetnek pénzmosás miatt is Tarsoly Csaba ellen  írja a Magyar Idők Ibolya Tibor fővárosi főügyész közlése
6	"Mint írják , a BKV járatai "" rendben közlekednek "" , de ismét havazik , így a főutak „ sónedvesek , a mellékutak döntő többsége havas , takarításukat csak a főútvonalak rendbetételét követően tudják"
3	" Orbán pedig azt érezheti , hiába költözik a Várba , inog alatta a trón "" - jelentette ki ."
7	"  A politikus úgy látja , hogy az utóbbi idők történése "" egy csapatjáték a tüntető emberek , a parlamenti ellenzék , a szakszervezetek és a Momentum között "" ."
5	A lap szerint a frakcióülés a tavalyitól eltérően most nem Visegrádon lesz .
6	A téli szünet vége miatt eleve nagy a forgalom , így torlódásokkal kell számolni a többi között a München és az ausztriai Salzburg közötti A8-as autópályán .
2	""" És akkor mindezek mellett a közmédia rágalomhadjáratot indított a tüntetők és az ellenzéki képviselők ellen ennek talán legdurvább eleme az , hogy a Varju László elleni erőszakról készült felvételeket eltitkolták , azokat megvágva mutatták be , egyértelműen politikai lejáratásra használva őket , és egyben eltitkolva azt , hogy bizonyítéka van a közmédiának a saját székházában országgyűlési képviselők sérelmére elkövetett bűncselekményre "" - írja a"
1	"A cikkben a szerző először végigveszi : A parlamenti képviselők jogszerűen léptek be az MTVA-székházba , "" a biztonsági őrök pedig a hivatalos személy elleni erőszak bűncselekményét követték el , illetve súlyosan megsértették a képviselők mentelmi jogait "" ."
2	 A felvétel akkor készült , amikor ellenzéki politikusok bementek az MTVA székházába , hogy beolvashassák az ellenzék és a tüntetők öt pontját , azt végül a köztévé nem használta , csak azt mutogatták , amikor már a földön fekszik a képviselő .
6	Vasárnap délelőtt 5 kilométeres volt a torlódás az M1-es autópályán Hegyeshalomnál , körülbelül egy óra alatt lehet átjutni Ausztriába , írja az MTI a rendőrség tájékoztatása alapján .
2	Az oroszbarát fegyveresek szándékosan lassítják a civilek átkelését a Donyec-medencei frontvonal mentén lévő útellenőrző pontokon az ukrán ellenőrzésű oldal felé , aminek következtében két idős ember , egy 65 éves férfi és egy 79 éves nő életét vesztette szombaton , írja az MTI az ukrán Egyesített Erők Műveletének parancsnoksága közleménye alapján ( amely minden bizonnyal része a két fél között zajló propagandaháborúnak ) .
7	  Ugyanis van egy szereplője a gyerekek , szüleik , valamint az örök gyerekek pénztárcájára hajtó üzleti szférának , amely ( a piaci bevezetéstől a mai napig számított összbevétel tekintetében ) az összes Disney-hercegnőnél , Micimackónál , a teljes Marvel-univerzumnál , a Star Wars-biznisznél és a Harry Potter-iparnál is sokkal sikeresebb pénzügyileg : Hello Kitty , a rózsaszín felhőbe burkolózott , macskára hajazó , szájnélküli , masnis mítikus lény , amely évi nagyjából 8 milliárd dollárt termel   dacára annak , hogy nem médiaszakemberek , hanem egy gumipapucskészítő találta
7	  Ezt az elvet Japánra alkalmazva : a Hello Kitty , a cukiságipar , illetve általában véve a japán popkultúra külföldi hódítása hozzájárult ahhoz , hogy Japánra a tengerentúlon ne mint egykori népirtó imperialista hatalomra , hanem a cukiság és kúlság egy globális központjára tekintsenek .
6	A cukiságipar varázsa a jelek szerint megkopóban van , a Hello Kitty eladásai főleg külföldön jelentősen estek az elmúlt években .
7	  Ugyanis van egy szereplője a gyerekek , szüleik , valamint az örök gyerekek pénztárcájára hajtó üzleti szférának , amely ( a piaci bevezetéstől a mai napig számított összbevétel tekintetében ) az összes Disney-hercegnőnél , Micimackónál , a teljes Marvel-univerzumnál , a Star Wars-biznisznél és a Harry Potter-iparnál is sokkal sikeresebb pénzügyileg : Hello Kitty , a rózsaszín felhőbe burkolózott , macskára hajazó , szájnélküli , masnis mítikus lény , amely évi nagyjából 8 milliárd dollárt termel   dacára annak , hogy nem médiaszakemberek , hanem egy gumipapucskészítő találta
7	  Hogy mekkora karriert futott be , azt jelzi , hogy ma a Hello Kitty 130 országban van jelen , és nem kevesebb mint 50 ezer termékcsalád ( ! ) viseli a karakter nevét .
7	  Hogy mekkora karriert futott be , azt jelzi , hogy ma a Hello Kitty 130 országban van jelen , és nem kevesebb mint 50 ezer termékcsalád ( ! ) viseli a karakter nevét .
7	  Ezt az elvet Japánra alkalmazva : a Hello Kitty , a cukiságipar , illetve általában véve a japán popkultúra külföldi hódítása hozzájárult ahhoz , hogy Japánra a tengerentúlon ne mint egykori népirtó imperialista hatalomra , hanem a cukiság és kúlság egy globális központjára tekintsenek .
6	A cukiságipar varázsa a jelek szerint megkopóban van , a Hello Kitty eladásai főleg külföldön jelentősen estek az elmúlt években .
4	A dolog a mai napig kitart : a legnagyobb japán csetapplikáció , a Line szintén arra építi imidzsét , hogy rettentő cuki , a jelképük például egy fehér nyúlszerű képződmény és egy medve , és kismillió cuki stickerük is van .
7	Azt pedig , hogy Hello Kitty kiötlői nem tudnak mellényúlni , jelzi , hogy legújabb slágerfigurájuk egy depressziós , emberi hátsóval bíró tojássárgája , amely ( aki ? ) testi hátrányai ellenére irtózatos népszerűségnek örvend .
2	Mindazonáltal a Hello Kitty-jelenség helyes értelmezése kapcsán még a feministák sem feltétlenül értenek egyet : egyesek szerint teljesen menő az ironikus módon túltolt rózsaszínség , mások szerint meg a nőiség meggyalázása , amely infantilis , buta és egyszerű nőképet sugároz .
4	A márka rajongói között van Lady Gaga , Mariah Carey , Britney Spears és Paris Hilton is .
5	Manapság a termékek nagy része már licencszerződések alapján készül , azaz a Kitty mögött álló cég , a Sanrio a bevétel bizonyos részéért cserébe eladja Kittyt , illetve hát Kitty képmását más cégeknek , hogy felhasználják saját termékeiken .
7	Több mint húszezer új lakást adhatnak át 2019-ben , aminek a nagy többsége várhatóan albérletként fog majd megjelenni a piacon - írja közleményében az Ingatlan . com .
2	Diktátor vagy ! ) ( Közbeszólás a Fidesz soraiból : Ülj a helyedre , dolgozzál ! ) ( Szavazás .
2	December 12-én a rendszerváltás utáni parlamentarizmus talán legnagyobb botránya közepette az Országgyűlés megszavazta a munka törvénykönyvének Szatmáry Kristóf és Kósa Lajos fideszes képviselők által javasolt módosítását , így 2019-től életbe lép az ellenzői által rabszolgatörvénynek nevezett változtatás .
2	December 12-én a rendszerváltás utáni parlamentarizmus talán legnagyobb botránya közepette az Országgyűlés megszavazta a munka törvénykönyvének Szatmáry Kristóf és Kósa Lajos fideszes képviselők által javasolt módosítását , így 2019-től életbe lép az ellenzői által rabszolgatörvénynek nevezett változtatás .
7	Kérdésünkre , hogy el tudják-e képzelni , hogy Ágoston újra intézményben éljen , azt feleli , hogy ez a jövőben Ágoston döntése lesz , de ő nem tartja kizártnak .
7	A 17 éves fiú és Katalin között nagyon szoros a kötelék , mindketten ragaszkodnak egymáshoz , ez a legfőbb oka annak , hogy a fiú nem megy intézménybe .
6	Eközben a szociális ellátóból Krisztina Ágostont minden nap annyira borzalmas állapotban vitte haza , hogy nem sok hiányzott hozzá , hogy a fiú kórházba kerüljön , ekkor pedig elszakadt a cérna az édesanyánál .
5	Ágoston öt napokat töltött a Budapesttől nagyjából 35 percre lévő településen , a maradék két napot a pedig otthon .
6	Az édesanya szerint mindegyikkel az a fő probléma , hogy egyik sem biztosít Linda élete végéig helyet , mindegyik csak ideglenes megoldás lenne .
5	Máté most iskolába jár , amikor pedig Katalin vagy a párja nem ér rá , egy gyógypedagógus hallgató vigyáz rá .
7	Kérdésünkre , hogy el tudják-e képzelni , hogy Ágoston újra intézményben éljen , azt feleli , hogy ez a jövőben Ágoston döntése lesz , de ő nem tartja kizártnak .
7	A 17 éves fiú és Katalin között nagyon szoros a kötelék , mindketten ragaszkodnak egymáshoz , ez a legfőbb oka annak , hogy a fiú nem megy intézménybe .
6	Szép lassan megteltek programokkal a hetek , de Krisztina nem érezte jól magát , sosem volt boldog , Ágostont pedig akárhányszor hazahozta , mindig rossz egészségi állapotban volt a lakóotthonban uralkodó körülmények miatt .
1	Az elnök Marokkóban van Ali Bongo 2009-ben vette át a hatalmat Gabonban , diktátor apja , Omar Bongo után .
7	Gabon 1960-ban vált függetlenné Franciaországtól , és 1967-től kezdődően Omar Bongo Ondimba vezette diktatórikus módszerekkel , majd a 90-es évek elején végbement egy demokratizálódási folyamat .
2	A helyiek szerint az elnök újévi beszéde , amiben azt mondta , jól érzi magát , csak szánalmas erőlködés volt arra , hogy megtartsa a hatalmát , írja a BBC .
7	Gabon 1960-ban vált függetlenné Franciaországtól , és 1967-től kezdődően Omar Bongo Ondimba vezette diktatórikus módszerekkel , majd a 90-es évek elején végbement egy demokratizálódási folyamat .
3	Innen érdemes óvatosan fogalmazni , mert bár a felek aligha olvassák a magyar sajtót , de mégsem lehet Sung urat magát önállósító , fellázadt strómannak nevezni , hiszen éppen ezt vizsgálta évekig egy Hongkong-i bíróság .
2	És itt jön a pazarlásaikat rejtegetni szerető államfők örök banánhéja , amikor Mugabét számon kérte a nemzetközi sajtó , hogy egy szegény ország vezetőjeként miért vett az egyetemista lányának ekkora házat , ő csak szerényen elmosolyodott és jelezte , a ház nem az övé , ők csak bérlők .
8	  A Veszelnyickaja ellen vádat emelő manhattani ügyészség szóvivője bejelentette : Natalja Veszelnyickaja nincs őrizetben , és valószínűleg nem is tartózkodik amerikai területen .
8	 A 43 éves ügyvédnő ellen felhozott bűncselekményért az Egyesült Államokban akár tíz évig tartó börtönbüntetés is kiszabható .
8	  A Veszelnyickaja ellen vádat emelő manhattani ügyészség szóvivője bejelentette : Natalja Veszelnyickaja nincs őrizetben , és valószínűleg nem is tartózkodik amerikai területen .
5	A tévé csak azt mutatta , hogy Varju László fekszik a földön , kezében a telefonja , körülötte lépés távolságban pedig a biztonsági emberek állnak .
5	Ezután megint azokat a képeket mutatták , amikor Varju egyedül fekszik a földön , majd a bejátszás végén látszik , ahogy a biztonsági őrök megemelik , de a következőket megint nem mutatták .
5	  Az önkormányzati választások utáni évtől érvényes szabály szerint a fent említett összegnél drágább , központi költségvetési támogatási is igénybe vevő építkezések és felújítások építtetői feladatait a Beruházási , Műszaki Fejlesztési , Sportüzemeltetési és Közbeszerzési Zrt.
7	Ez a szervezet azért harcol , hogy elérje Huzisztán ( Irakkal határos , olajban gazdag délnyugat-iráni tartomány ) függetlenségét .
6	Egy arab Iránból A másik áldozat Ahmad Mola Nissi két évvel később , Hágában halt meg .
1	  Stef Blok , a holland külügyminiszter és Dick Schoof , a szolgálat vezetője további tervezett bűncselekményekkel ( például Dániában és Franciaországban )   is megvádolták a teheráni vezetést .
3	Samadi Hollandiában Ali Motamed néven élt , a holland kormány azt állította , semmit sem tudott a menedékkérő valódi személyazonosságáról és múltjáról .
6	Egy arab Iránból A másik áldozat Ahmad Mola Nissi két évvel később , Hágában halt meg .
8	Az AIVD ( Algemene Inlichtingen - en Veiligheidsdienst ) , vagyis a holland titkosszolgálat lezárta a vizsgálatát és kijelentette , hogy Irán a felelős két Hollandiában elkövetett korábbi gyilkosságért .
2	 Az iráni kormány mindent tagad , szerinte az alaptalan vád valódi célja pusztán az EU és Irán közötti kapcsolatok rombolása volt .
1	Nem ez a módja Mindez így volt , vagy nem volt így , mindenesetre Hollandia deklarálta , hogy az ilyen bűncselekmények semmiképpen nem tolerálhatók .
2	Ez a szervezet azért harcol , hogy elérje Huzisztán ( Irakkal határos , olajban gazdag délnyugat-iráni tartomány ) függetlenségét .
2	Az arroganciára lehet arroganciával próbálkozni és ezt leseperni , ez sokszor sikerül is , de például Bernáth Tamás elmesélése alapján olyan helyzet is akad , hogy például egy hitelkeret hat év után telik csak meg tartalommal , és tud a BorsodChem hitelhez jutni .
5	Megszokhattuk már , aki rákeres a sajtóban , az amúgy is szinte hetente olvashat ilyenekről , a Magyar Nemzeti Bank , a Magyar Fejlesztési Bank , az Exim vagy éppen a Budapesti Értéktőzsde is szokott ilyeneket bejelenteni .
7	„ A kínai kapcsolatépítésnek van értelme , Magyarország leginkább Magyarországon tud értékesíteni Kínának .
2	És bár ez talán nem valós veszély , de Donald Trump most tényleg meglepte Kínát a kereskedelmi háborúval .
7	Ha Budapestre tényleg egyfajta potenciális központként tekint Kína , akkor a térségbe érkező kínai működőtőke kiszolgálása óriási üzlet lehet .
3	Kína számára azóta is nagyon fontos a tisztelet , illetve rendkívül meghatározó egy félelem , az , hogy a különböző hatalmak ( az Egyesült Államok , az Európai Unió , Oroszország vagy Japán ) ne fogjanak össze Kína körül .
5	Tény , hogy amikor a nagy hatalmú államelnök ( Hszi ) először Európába jött , Londonba , Berlinbe és Budapestre jött el .
7	 Lee Iacocca , a korábbi legendás Ford-vezér , aki ekkor már a Chrysler élén állt , elment Kínába , mindenkinél Canossát járt , és hamarosan megint beindultak a vásárlások .
2	Némileg meglepő módon , amikor egy , Kínával folyamatosan üzleti kapcsolatok építő üzletembert kérdezünk a magyar kkv-k esélyeiről , ötezer évre nyúlik vissza a válasszal .
7	Udvarolnak nekik Kínának sokan udvarolnak .
4	Kínának ugyanis nem volt fontos a vegyesvállalat sikere , veszhetett volna akár a kínai oldalról betett pénz is , de boldogan fogadta a „ Kou Tou - t ( angolosan a kowtow-t ) , vagyis a személyes földig hajolást , a mély tisztelet-nyilvánítást , vagyis értelmezésük szerint a
7	Udvarolnak nekik Kínának sokan udvarolnak .
7	 Lee Iacocca , a korábbi legendás Ford-vezér , aki ekkor már a Chrysler élén állt , elment Kínába , mindenkinél Canossát járt , és hamarosan megint beindultak a vásárlások .
7	A szóbeli megállapodás nem sokat ér , de mivel Kínában pontos írásbeli szerződéssel sincsen sok esélyünk a bíróságok előtt , valamiképpen mégis a kölcsönös érdekekre és valamifajta bizalomra kell játszani .
6	Ahol tartunk Magyarországon a kínai tulajdonú üzemek ( például a kazincbarcikai BorsodChem ) , vagy a kisebb fejlesztőközpontok , a jövővel kapcsolatos tervek ( autóipari beszállítás , vagy a sokat emlegetett citromsavgyár ) ellenére sem tűnik megalapozottnak a mostani sanghaji találkozót is övező kormányzati sikerpropaganda .
2	Némileg meglepő módon , amikor egy , Kínával folyamatosan üzleti kapcsolatok építő üzletembert kérdezünk a magyar kkv-k esélyeiről , ötezer évre nyúlik vissza a válasszal .
7	Kína túl nagy és semmilyen magyar áru nem érdekli , de sok magyar üzletember hangoztatja , hogy aki Peking , Sanghaj vagy Hongkong helyett elmegy egy Magyarországgal összemérhető ( GDP-ben mindenképpen , de akár népességben is ) tartományba , könnyebben alakíthat ki kapcsolatokat .
2	Egy magyar üzletember úgy véli , hogy aki Kínában vagy Kínával szeretne sikeres lenni , annak fel kell ismernie , hogy Kína alapvetően vazallusként tekint a világ legnagyobb részére , a legtöbb partnerére nem egyenrangú félként néz .
7	Kína ha nincs is ott , mint az Egyesült Államok , azért lassan , de biztosan építkezik katonailag , és terjesztik a kultúrát is , még ha az nagyon nem is érdekli a szélesebb tömegeket .
